id,referenceNumber,availabilities,title,alternativeTitles,workType,physicalDescription,genres,subjects,contributors,production.dates,production.agents,production.places,languages,description,lettering,duration,images,thumbnail.license.label,thumbnail.url,collection.url
fsrnb56p,,['Online'],Tricyrtis formosana subsp. stolonifera,,Digital Images,,,"['Countryside', 'Garden', 'Herbal remedies', 'Petal', 'Poison', 'Purple']",['Dr Henry Oakeley'],,,,,"Tricyrtis formosana Baker Convallariaceae subsp. stolonifera. Toad Lily. Distribution: Formosa, but other species from Himalayas to China, Japan, Philippines. Perennial herbaceous plant. Tricyrtis means 'three humped ' in Greek referring to its three part shape, formosana means beautiful and the island of Formosa (whose name also means beautiful. Medicinal uses not known. Photographed in the Medicinal Garden of the Royal College of Physicians, London.",,,['phjs745t'],Attribution 4.0 International (CC BY 4.0),"https://iiif.wellcomecollection.org/image/B0009228/full/300,/0/default.jpg",https://wellcomecollection.org/works/fsrnb56p
t7u28azt,WT/D/1/20/1/45/91,"['Closed stores', 'Online']",M0005579: Bagobo woman with filed teeth,"['Previous title, replaced November 2021: Customs of the World; illustration of a Bagoba']",Archives and manuscripts,1 photograph glass plate negative; 12 x 16.5 cm,,"['Teeth', 'Indigenous peoples']",,August 1938,,,,"Reproduction of a photograph of a Bagoba woman from Mindanao, Philippines. Published in Hutchinson, Walter: <i>Customs of the world : a popular account of the manners, rites and ceremonies of men and women in all countries</i>, volume II, London: Hutchinson, 1913. A copy of the reproduced photograph was acquired by the Wellcome Historical Medical Museum and accessioned in 1938 (accession number PHO 10860).",,,,In copyright,"https://iiif.wellcomecollection.org/thumbs/b33185591_0001.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/t7u28azt
gwjxcw7t,,['Online'],Acorus gramineus 'Oborozuki',,Digital Images,,,"['Countryside', 'Garden', 'Herbal remedies', 'Petal', 'Poison', 'Yellow']",['Dr Henry Oakeley'],,,,,"Acorus gramineus Aiton, Acoraceae. Japanese sweet flag
grassy-leaved sweet flag. Rhizomatous perennial. Distribution: E. Himalaya to Japan and Philippines. The cultivar 'Oborozuki' has yellow leaves with green stripes. The rhizomes are aromatic. The European Acorus calumus is used to make a volatile oil which contains ?-asarone as the major component. This is carcinogenic in animal studies and nephrotoxic and epileptogenic. Acorus gramineus is used medicinally throughout Asia and In the Philippines it has the same multiplicity of uses as A. calamus, including treatment of arthritis, lumbago, muscle pains, indigestion
toothache, as a tonic, to increase the appetite, haemorrhage, treat intestinal ulceration, used as a sedative, for tinnitus, deafness, poor memory, unconsciousness during a fever, for treating insanity, as an insecticide abscesses and scabies and to protect young children from getting flatus when someone compliments them on their appearance – a condition known as ‘usog’. Photographed in the Medicinal Garden of the Royal College of Physicians, London.",,,['bxyxqwpq'],Attribution 4.0 International (CC BY 4.0),"https://iiif.wellcomecollection.org/image/B0008916/full/300,/0/default.jpg",https://wellcomecollection.org/works/gwjxcw7t
ymqjdy2k,,['Online'],"Glass ampoule of dysentery vaccine, Paris, France, 1917",,Digital Images,,,['Vaccine'],"['Science Museum, London']",,,,,"This vaccine was made by Laboratoire de l'Armée (the Army Laboratory) in Paris, France in 1917. The vaccine would have been injected through the skin and was intended to provide protection against a form of dysentery known as Flexner’s dysentery. Simon Flexner (1863-1946), an American bacteriologist, identified the bacteria that caused the disease while working in the Philippines in 1899. 

The vaccine would have been used to vaccinate French troops during the First World War. Preventing disease was essential to keep large numbers of troops healthy, especially when soldiers were living in close quarters.

maker: Laboratoire de l'Armée

Place made: Paris, Ville de Paris, Île-de-France, France",,,['xahwzrzk'],Attribution 4.0 International (CC BY 4.0),"https://iiif.wellcomecollection.org/image/L0058270/full/300,/0/default.jpg",https://wellcomecollection.org/works/ymqjdy2k
cuafvyjw,,"['Closed stores', 'Online']","World's smallest people : Filipino midgets : Juan de la Cruz, Miss Martina de la Cruz : brother and sister.",,Ephemera,"1 sheet : illustrations, portraits ; 14 cm","['Ephemera', 'Cards']","['Freak shows', 'Abnormalities, Human', 'Dwarfism', 'Dwarfs (Persons)', 'Cruz, Juan de la.', 'Cruz, Martina de la.']",,"[Place of publication not identified] : [publisher not identified], [1930?]",['[publisher not identified]'],['[Place of publication not identified]'],['English'],"<p>Souvenir card showing Juan (age 58) and Martina de la Cruz (age 60) in formal dress, standing side by side, both looking very serious. A brief biography is on the reverse. The card would probably have been sold as a souvenir at places where they were exhibited as part of a freak or variety show.</p>",,,"['pvfmpgna', 'j42rbt3p']",In copyright,"https://iiif.wellcomecollection.org/thumbs/b16638621_EPH_499_16_0001.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/cuafvyjw
rgwehcjd,19938i,['Closed stores'],"Laos. Photograph by John Thomson, 1866.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 20.5 x 25.5 cm (8 x 10 in.)","['Wet collodion negatives', 'Photographs']",['Laos'],"['Thomson, J. (John), 1837-1921.']",1866.,,,['English'],"<p>A round-plan thatched hut in a clearing. A woman standing by a wicker fence on the ground, another up on a raised platform to the left. A large palm tree to the right</p>","Laos hut, Siam, 1866. 42

Bears Thomson's negative number: ""1100""",,"['cdnw2umv', 'c7ry4u5e']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055862/full/300,/0/default.jpg",https://wellcomecollection.org/works/rgwehcjd
nwf4r7w6,19939i,"['Closed stores', 'Online']","Laos. Photograph, 1981, from a negative by John Thomson, 1866.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Laos'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A round-plan thatched hut in a clearing. A woman standing by a wicker fence on the ground, another up on a raised platform to the left. A large palm tree to the right</p>","Laos hut, Siam, 1866. 42

Bears Thomson's negative number: ""1100""",,['dcuu669f'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037286/full/300,/0/default.jpg",https://wellcomecollection.org/works/nwf4r7w6
b4cs5u9u,677725i,"['Closed stores', 'Online']","A group of men, women and child from Laos in both traditional and western dress representing an AIDS prevention advertisement. Colour lithograph, ca. 1996.",,Pictures,"1 print : lithograph, printed in colours ; sheet 53 x 37.5 cm","['Posters', 'Lithographs']","['AIDS (Disease)', 'AIDS (Disease)', 'Prevention', 'Laos']",,"[Laos] : [publisher not identified], [1996?]",['[publisher not identified]'],['[Laos]'],['Lao'],,Lettering in Lao - not transcribed,,['fkmr2mnc'],In copyright,"https://iiif.wellcomecollection.org/thumbs/b16777256_l0054373.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/b4cs5u9u
ykn9xnvv,677726i,"['Closed stores', 'Online']","A man and woman from Laos hold hands within the blue outline of a heart shape with the word 'AIDS' within a circular logo below representing an AIDS prevention advertisement. Colour lithograph, ca. 1996.",,Pictures,"1 print : lithograph, printed in colours ; sheet 71.9 x 52 cm","['Posters', 'Lithographs']","['AIDS (Disease)', 'AIDS (Disease)', 'Prevention', 'Laos']",,"[Laos] : [publisher not identified], [1996?]",['[publisher not identified]'],['[Laos]'],['Lao'],,Lettering in Lao - not transcribed,,['ajycn2b3'],In copyright,"https://iiif.wellcomecollection.org/thumbs/b16777268_l0054374.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/ykn9xnvv
yy6u5fcn,677724i,"['Closed stores', 'Online']","Ways in which AIDS cannot be transmitted including a woman on a telephone, people sitting in a stream, using public toilets, kissing, shaking hands, sharing food and mosquito bites; an AIDS prevention advertisement from Laos. Colour lithograph, ca. 1996.",,Pictures,"1 print : lithograph, printed in colours ; sheet 53 x 37.5 cm","['Posters', 'Lithographs']","['AIDS (Disease)', 'AIDS (Disease)', 'Prevention', 'Laos']",,"[Laos] : [publisher not identified], [1996?]",['[publisher not identified]'],['[Laos]'],['Lao'],,Lettering in Lao - not transcribed,,['nv5a3kfb'],In copyright,"https://iiif.wellcomecollection.org/thumbs/b16777244_l0054372.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/yy6u5fcn
gbc3tue2,677720i,"['Closed stores', 'Online']","Numbered images and text including a family sitting talking, syringes with a red cross and a variety of condoms representing an advertisement from Laos for education about AIDS, the dangers of intravenous drug abuse and the importance of condoms and safe sex. Colour lithograph, ca. 1996.",,Pictures,"1 print : lithograph, printed in colours ; sheet 53 x 37.5 cm","['Posters', 'Lithographs']","['AIDS (Disease)', 'AIDS (Disease)', 'Prevention', 'Health education', 'Safe sex in AIDS prevention', 'Condoms', 'Intravenous drug abuse', 'Syringes', 'Laos']",,"[Laos] : [publisher not identified], [1996?]",['[publisher not identified]'],['[Laos]'],['Lao'],,Lettering in Lao - not transcribed,,['gcvwhkcw'],In copyright,"https://iiif.wellcomecollection.org/thumbs/b16777207_l0054370.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/gbc3tue2
mzf4a2cx,677722i,"['Closed stores', 'Online']","Numbered images and text including 2 images of a couple making love, a woman lying attached to a drip receiving a blood transfusion, a syringe injecting into an arm and a group of pregnant women; an advertisement from Laos about safe sex and AIDS prevention and the dangers of intravenous drug abuse and pregnancy. Colour lithograph, ca. 1996.",,Pictures,"1 print : lithograph, printed in colours ; sheet 53 x 37.5 cm","['Posters', 'Lithographs']","['AIDS (Disease)', 'AIDS (Disease)', 'Prevention', 'Safe sex in AIDS prevention', 'Blood', 'Transfusion', 'Intravenous drug abuse', 'Syringes', 'Pregnancy', 'Laos']",,"[Laos] : [publisher not identified], [1996?]",['[publisher not identified]'],['[Laos]'],['Lao'],,Lettering in Lao - not transcribed,,['azgrxvcq'],In copyright,"https://iiif.wellcomecollection.org/thumbs/b16777220_l0054371.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/mzf4a2cx
twh9e49g,571273i,"['Closed stores', 'Online']","An old man, possibly Chang Kuo-lao, one of the eight immortals of Taoism, accompanied by a man holding a bamboo tube drum (?). Paper cutout, ca. 1780 (?).",,Pictures,"1 painting : gouache and gilt paint on red paper, with cutaway designs ; image and border 22.2 x 12.6 cm","['Cutouts', 'Gouaches']",,,1780,,['China'],,"<p>The Pa-hsien, or 'eight immortals' of Taoist tradition represent good fortune, and the eight conditions of life: youth, age, poverty, wealth, high and low rank, male and female. Chang Kuo-lao represents old age, and is often depicted riding a white mule backwards. His symbol is the fish drum, made of a bamboo tube with two rods with which to strike it</p>",,,['xfrgefhu'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0046780/full/300,/0/default.jpg",https://wellcomecollection.org/works/twh9e49g
hg6f5bkx,,"['Closed stores', 'Online']","""Krao"", the ""missing link"" : a living proof of Darwin's theory of the descent of man : special lectures, 2.30, 5.30 & 9.30... : all should see her : [seated illustration].",,Ephemera,"1 sheet : illustrations, portrait ; 22 cm","['Ephemera', 'Handbills', 'Leaflets']","['Freak shows', 'Abnormalities, Human', 'Hypertrichosis', 'Biological Evolution', 'Laos', 'London (England)', 'Krao.', 'Darwin, Charles, 1809-1882.', 'Bock, Carl, 1849-1932.', 'Royal Aquarium (Great Britain)']",,"[London] : [London Aquarium], [1887]",['[London Aquarium]'],['[London]'],['English'],"<p>Handbill advertising Krao, a young woman with an unusually hairy body (though not as hairy as the  illustration suggested) who was found in the jungles of Laos in 1885 by Carl Bock. She was exhibited as the missing link, cashing in on the publicity of Charles Darwin's evolutionary theory and the victorian / edwardian fascination with freak shows. She appeared at the Royal Aquarium exhibition hall, Westminster on March 31st 1887. The leaflet shows Krao sitting on cloth, naked, her hands raised to chest level.</p>",,,"['yszcpqrj', 'r3fscwuw', 'jdn7yxq8', 't92sa5pd']",Public Domain Mark,"https://iiif.wellcomecollection.org/thumbs/b16638116_EPH_499A_104_0001.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/hg6f5bkx
jeeefev3,,"['Closed stores', 'Online']","""Krao"", the ""missing link"" : a living proof of Darwin's theory of the descent of man : special lectures, 2.30, 5.30 & 9.30... : all should see her : [jungle illustration].",,Ephemera,"1 sheet : illustrations, portrait ; 22 cm","['Ephemera', 'Handbills', 'Leaflets']","['Freak shows', 'Abnormalities, Human', 'Hypertrichosis', 'Biological Evolution', 'Laos', 'London (England)', 'Krao.', 'Darwin, Charles, 1809-1882.', 'Bock, Carl, 1849-1932.', 'Royal Aquarium (Great Britain)']",,"[London] : [London Aquarium], [1887]",['[London Aquarium]'],['[London]'],['English'],"<p>Handbill advertising Krao, a young woman with an unusually hairy body (though not as hairy as the poster illustrations suggested) who was found in the jungles of Laos in 1885 by Carl Bock. She was exhibited as the missing link, cashing in on the publicity of Charles Darwin's evolutionary theory and the victorian / edwardian fascination with freak shows. She appeared at the Royal Aquarium exhibition hall, Westminster on March 25th 1887. The leaflet shows Krao standing on a rock against rich, jungle foliage, wearing a loin cloth, her arms raised to chest level, around a plant.</p>",,,"['d8z4uvsg', 'g6rz4z8g', 'qxmkjgjz']",Public Domain Mark,"https://iiif.wellcomecollection.org/thumbs/b16638128_EPH_499A_105_0001.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/jeeefev3
hacejd4k,,['Online'],"Krao - The Missing Link, reverse of handbill",,Digital Images,,['Leaflets'],,,,,,,"""Krao"", the ""missing link"" : a living proof of Darwin's theory of the descent of man : special lectures, 2.30, 5.30 & 9.30... : all should see her : [jungle illustration].
Reverse of Handbill advertising Krao, a young woman with an unusually hairy body (though not as hairy as the poster illustrations suggested) who was found in the jungles of Laos in 1885 by Carl Bock. She was exhibited as the missing link, cashing in on the publicity of Charles Darwin's evolutionary theory and the victorian / edwardian fascination with freak shows. She appeared at the Royal Aquarium exhibition hall, Westminster on March 25th 1887. The leaflet shows Krao standing on a rock against rich, jungle foliage, wearing a loin cloth, her arms raised to chest level, around a plant.",,,['snuj239p'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0048075/full/300,/0/default.jpg",https://wellcomecollection.org/works/hacejd4k
pf82yseg,668493i,"['Closed stores', 'Online']",People from different ethnic origins in Canada; advertising the Canadian Public Health Association AIDS Education and Awareness Program for Laotian speakers. Colour lithograph.,,Pictures,"1 print : lithograph, printed in colours ; sheet 41.9 x 55.8 cm","['Posters', 'Lithographs']","['AIDS (Disease)', 'HIV infections', 'Associations, institutions, etc', 'Ottawa (Ont.)']","['Canadian Public Health Association.', 'Canada. Health and Welfare Canada.']","[Ottawa, Ontario] : Canadian Public Health Assocation, [between 1900 and 1999]",['Canadian Public Health Assocation'],"['[Ottawa, Ontario]']",['Lao'],,"... Canadian Public Health Association ... Health and Welfare Canada ... Canada. Laotian/Laotien.

Bears logo: Canadian Public Health Association AIDS Education and Awareness Program (Hygieia with a cup and snake within a circle)

Bears logo: Health and Welfare Canada

Bears logo: [Government of] Canada

Lettering in Laotian meaning ""AIDS can happen to you. Protect yourself""",,['kxrh7ft4'],In copyright,"https://iiif.wellcomecollection.org/thumbs/b1668493x_l0052567.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/pf82yseg
w67msu53,668644i,"['Closed stores', 'Online']",A tick list of ways you can and can't get the AIDS virus from handshakes to sharing drug needles with details of the AIDS Hotline number in Oahu in Laotian. Colour lithograph.,,Pictures,"1 print : lithograph, printed in black and red on white ; sheet 50.9 x 40.5 cm","['Posters', 'Lithographs']","['AIDS (Disease)', 'Sex', 'Mosquitoes as carriers of disease', 'Intravenous drug abuse', 'Hotlines (Counseling)', 'Oahu (Hawaii)']",,"Oahu [Hawaii] : AIDS Hotline, [between 1900 and 1999]",['AIDS Hotline'],['Oahu [Hawaii]'],['Lao'],,Yes or no. You can get the AIDS virus from: No: handshakes; No: drinking cups; No: mosquito bites; Yes: having sex; No: toilet seats; Yes: sharing drug needles. AIDS Hotline (Oahu) 922-1313.  (Neighbour Island) 1-800-321-1555. (Laotian),,['k5aw46a6'],In copyright,"https://iiif.wellcomecollection.org/thumbs/b16686445_l0052604.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/w67msu53
w6uf2htg,,['Online'],AIDS prevention advert from Vietnam,,Digital Images,,['Posters'],"['AIDS', 'Market', 'AIDS poster', 'AIDS Posters']",,,,,,"A calendar for the years 1995 and 1996 including a central chart outlining the personal, economic and social impact of HIV and AIDS in 5 phases; an AIDS prevention advertisement by The Ministry of Education Training, Vietnam. Colour lithograph, ca. 1995.",Dai dich HIV/AIDS va hau qua cua no ...,,['wumsk29b'],Attribution-NonCommercial 4.0 International (CC BY-NC 4.0),"https://iiif.wellcomecollection.org/image/L0054910/full/300,/0/default.jpg",https://wellcomecollection.org/works/w6uf2htg
vxz5yued,,['Online'],"Trachoma: health promotion material, Vietnam",,Digital Images,,,,['H Kuper'],,,,,"Health promotion material: posters

This health centre in Vietnam has been decorated with posters about trachoma.

The poster with the picture of a sun says 'Examine, treat medically and take medicine for trachoma to avoid blindness forever'. The red banner says 'The whole population should participate actively to have trachoma eye surgery to prevent blindness forever'.

The posters were developed using local artists and were used as part of an International Trachoma Initiative (ITI) campaign.",,,['cg3g4b3e'],Attribution-NonCommercial 4.0 International (CC BY-NC 4.0),"https://iiif.wellcomecollection.org/image/W0049937/full/300,/0/default.jpg",https://wellcomecollection.org/works/vxz5yued
dph2xmus,,['Online'],Trachoma: health promotion banner in Vietnam,,Digital Images,,,,['H Kuper'],,,,,"Health promotion banner

This banner, which says 'The whole population should participate actively to have trachoma eye surgery to prevent blindness forever', has been pinned on the outside of a health centre in Vietnam. It is accompanied by a poster encouraging good practice in the prevention of trachoma transmission 

The poster shows a local female celebrity using water from a well to wash her face. This promotes the facial cleanliness message.",,,['wsgpepxs'],Attribution-NonCommercial 4.0 International (CC BY-NC 4.0),"https://iiif.wellcomecollection.org/image/W0049925/full/300,/0/default.jpg",https://wellcomecollection.org/works/dph2xmus
du5u7tnr,,['Online'],Health promotion: trachoma poseter in Vietnam,,Digital Images,,,,['H Kuper'],,,,,"Trachoma campaign materials: Vietnamese poster

This poster, which is about good practice in the prevention of trachoma transmission, has been pinned on the outside of the reception room of a local health centre in Vietnam. 

The poster below the reception room sign shows a boy using water from a well to wash his face. This promotes the facial cleanliness message. It emphasises the need to reduce transmission via contaminated fomites such as face cloths. The slogan on the poster says 'wash your face clean with your own handkerchief'.",,,['a6wppuw9'],Attribution-NonCommercial 4.0 International (CC BY-NC 4.0),"https://iiif.wellcomecollection.org/image/W0049924/full/300,/0/default.jpg",https://wellcomecollection.org/works/du5u7tnr
caksmps8,19394i,['Closed stores'],"Saigon, Vietnam. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 20.5 x 25.5 cm (8 x 10 in.)","['Wet collodion negatives', 'Photographs']",['Ho Chi Minh City (Vietnam)'],"['Thomson, J. (John), 1837-1921.']",1867,,"['No place, unknown, or undetermined']",['English'],"<p>A European-style building with light-coloured walls. A stream in the foreground, a tree on the right hand side</p>","Saigon, rice-mill ... mill, Bangkok

Signed

Bears Thomson's negative number: ""572""",,"['mt2t8c93', 'aknfz3rq']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0056158/full/300,/0/default.jpg",https://wellcomecollection.org/works/caksmps8
cytzpz37,19396i,"['Closed stores', 'Online']","Saigon, Vietnam. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion","['Waterscape photographs', 'Wet collodion negatives', 'Photographs']",['Ho Chi Minh City (Vietnam)'],"['Thomson, J. (John), 1837-1921.']",1866.,,,['English'],"<p>Boats at anchor in the foreground. On the shore, behind, a building site</p>","Cochin China, Saigon, 1866 View of building under construction by waterfront.

Bears Thomson's negative number: ""573""",,"['z2xzrtxt', 'h7ugcwch', 't2d44jq3']",Attribution 4.0 International (CC BY 4.0),"https://iiif.wellcomecollection.org/thumbs/b11772748_l0056133.JP2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/cytzpz37
jr3mrfar,19408i,['Closed stores'],"Saigon, Vietnam. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion : stereograph","['Waterscape photographs', 'Wet collodion negatives', 'Photographs']",['Ho Chi Minh City (Vietnam)'],"['Thomson, J. (John), 1837-1921.']",1867,,"['No place, unknown, or undetermined']",['English'],<p>Masted boats by a river embankment</p>,"N Saigon on river Mekong

Bears Thomson's negative number: ""580""",,"['k8m63955', 'z7uv2r9m']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0056688/full/300,/0/default.jpg",https://wellcomecollection.org/works/jr3mrfar
chphv2sk,19916i,['Closed stores'],"Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 20.5 x 25.5 cm (8 x 10 in.)","['Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],"<p>Still-life of foliage, flowers [convolvulus ?] and ferns</p>","Wayside flowers, Cochin China

Signed

Bears Thomson's negative number: ""1089""",,"['etkr8hh6', 'mahhz6wc']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055840/full/300,/0/default.jpg",https://wellcomecollection.org/works/chphv2sk
dthx9k5s,19924i,['Closed stores'],"Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 16.5 x 21.5 cm (6½ x 8½ in.)","['Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],"<p>View of a track at raised level stretching to the horizon, between isolated clumps of trees</p>","Sholon plain, Cochin China

Bears Thomson's negative number: ""1093""",,"['zy3rghyf', 'mggp4n6n']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055766/full/300,/0/default.jpg",https://wellcomecollection.org/works/dthx9k5s
kxb6fhdq,19918i,['Closed stores'],"Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 16.5 x 21.5 cm (6½ x 8½ in.)","['Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],"<p>Wayside foliage shrubs, bushes and grasses</p>","Cochin Chinese foliage. Wayside foliage

Bears Thomson's negative number: ""1090""",,"['sqfh8vsk', 'bba7x8nf']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055820EA/full/300,/0/default.jpg",https://wellcomecollection.org/works/kxb6fhdq
rprgm7hx,19922i,['Closed stores'],"Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 16.5 x 21.5 cm (6½ x 8½ in.)","['Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],"<p>A road through dense foliage, an old man sitting at road-side on left, a girl standing talking to him</p>","Village road 17

Bears Thomson's negative number: ""1092""",,"['vfjd6bny', 'keu3pbua']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055824/full/300,/0/default.jpg",https://wellcomecollection.org/works/rprgm7hx
ygqrbfhr,19920i,['Closed stores'],"Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 16.5 x 21.5 cm (6½ x 8½ in.)","['Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],<p>A vegetable garden with a girl watering plants from panniers. An older pregnant woman with a baby in her arms watching from the shade of a tree on the left. A house in the background to the left. A well to the right with a tree bent over as a counterbalance for the bucket</p>,"Cochin Chinese farmhouse

Bears Thomson's negative number: ""1091""",,"['r23n6hg3', 'ewzst7t9']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055822/full/300,/0/default.jpg",https://wellcomecollection.org/works/ygqrbfhr
jcmdwg2a,19928i,['Closed stores'],"Saigon, Vietnam: tombs. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion","['Landscape photographs', 'Wet collodion negatives', 'Photographs']",['Ho Chi Minh City (Vietnam)'],"['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],"<p>Stone structures on the left, in a plain with outcrops of natural rock. Similar monuments to that shown in Thomson's negative number 1094, i.e. in the cemetery containing the tomb of Pierre Pigneau de Béhaine, Bishop of Adran in Turkey and Apostolic Vicar of Cochin China</p>","Cochin Chinese tombs

Bears Thomson's negative number: ""1095""",,"['m64kaags', 'gjkhy23h']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055712/full/300,/0/default.jpg",https://wellcomecollection.org/works/jcmdwg2a
bjx2vvys,,['Online'],"Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Digital Images,,['Wet collodion negatives'],,['J. Thomson'],,,,,,"Cochin Chinese foliage. Wayside foliage.

Bears Thomson's negative number: ""1090""",,['xwq29zvk'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055820/full/300,/0/default.jpg",https://wellcomecollection.org/works/bjx2vvys
e8uhvtj7,19914i,['Closed stores'],"Annam, Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 20.5 x 25.5 cm (8 x 10 in.)","['Waterscape photographs', 'Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],<p>A building in the middle of a stretch of water with tall grasses and shrubs in foreground</p>,"Island hut, Anam

Bears Thomson's negative number: ""1088""",,"['hxjch974', 'aurdpvt8']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055790/full/300,/0/default.jpg",https://wellcomecollection.org/works/e8uhvtj7
eat2pt8t,19910i,['Closed stores'],"Saigon, Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 20.5 x 25.5 cm (8 x 10 in.)","['Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],"<p>A long wooden bridge on wooden piles, seen from the bank. An old woman and two children at the near end, a reeded bank in the left foreground</p>","River-bridge, Saigon

Bears Thomson's negative number: ""1086""",,"['efdrkb7m', 'gkwja37b']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0056870/full/300,/0/default.jpg",https://wellcomecollection.org/works/eat2pt8t
kt7xrq39,19908i,"['Closed stores', 'Online']","Saigon, Cochin China [Vietnam]. Photograph by John Thomson, 1866.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 20.5 x 25.5 cm (8 x 10 in.)","['Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1866.,,,['English'],"<p>A view along a row of cafés or bars on a grassy boulevard, with signs; Bùreau de tabac / Articles de Paris', Bìllards'. A man looks down from a balcony of one of the buildings, another man stands on the ground. The trees on the boulevard are newly planted</p>","Saigon, 1866.

Bears Thomson's negative number: ""1085""",,"['w268q8ws', 'gurjadbn', 'he9phww8']",Attribution 4.0 International (CC BY 4.0),"https://iiif.wellcomecollection.org/thumbs/b11777862_l0055789.JP2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/kt7xrq39
qaajzg27,19904i,['Closed stores'],"Saigon, Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 20.5 x 25.5 cm (8 x 10 in.)","['Cityscape photographs', 'Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],"<p>A view of a river and buildings on both banks. Two men in the right foreground, one wearing a very large conical hat</p>","In Saigon, Cochin China

Bears Thomson's negative number: ""1083""",,"['zrqsedwu', 'nsnrfx8f']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0056138/full/300,/0/default.jpg",https://wellcomecollection.org/works/qaajzg27
